,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 12:10 PM,2021-03-04 18:56:43.781045
1,4101 White Plains Road,0-30 Minutes,Last Reported Time: 12:36 PM,2021-03-04 18:56:43.781045
2,57 Cleveland Place,No Wait Time,Last Reported Time: 12:05 PM,2021-03-04 18:56:43.781045
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 12:29 PM,2021-03-04 18:56:43.781045
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
5,Bellevue Hospital Cent...,1.5-2 Hours,Last Reported Time: 12:17 PM,2021-03-04 18:56:43.781045
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:54 AM,2021-03-04 18:56:43.781045
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 12:17 PM,2021-03-04 18:56:43.781045
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 1:03 PM,2021-03-04 18:56:43.781045
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 10:48 AM,2021-03-04 18:56:43.781045
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
12,CU Homecrest,No Wait Time,Last Reported Time: 1:04 PM,2021-03-04 18:56:43.781045
13,CU Jonathan Williams C...,No Wait Time,Last Reported Time: 1:04 PM,2021-03-04 18:56:43.781045
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
16,Cumberland Dtc,0-30 Minutes,Last Reported Time: 1:09 PM,2021-03-04 18:56:43.781045
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 12:01 PM,2021-03-04 18:56:43.781045
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 12:10 PM,2021-03-04 18:56:43.781045
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 12:02 PM,2021-03-04 18:56:43.781045
24,Highbridge Pool,0-30 Minutes*,Last Reported Time: 10:05 AM,2021-03-04 18:56:43.781045
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
26,JFK Airport,0-30 Minutes,Last Reported Time: 1:32 PM,2021-03-04 18:56:43.781045
27,Kew Gardens,No Wait Time,Last Reported Time: 12:29 PM,2021-03-04 18:56:43.781045
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 12:25 PM,2021-03-04 18:56:43.781045
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
30,Lefferts,0-30 Minutes,Last Reported Time: 12:10 PM,2021-03-04 18:56:43.781045
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 12:27 PM,2021-03-04 18:56:43.781045
32,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 1:36 PM,2021-03-04 18:56:43.781045
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
34,Midwood,No Wait Time,Last Reported Time: 12:44 PM,2021-03-04 18:56:43.781045
35,Morrisania Diagnostic ...,0-30 Minutes*,Last Reported Time: 9:54 AM,2021-03-04 18:56:43.781045
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
38,Old Broadway,0-30 Minutes,Last Reported Time: 12:07 PM,2021-03-04 18:56:43.781045
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 1:36 PM,2021-03-04 18:56:43.781045
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 12:59 PM,2021-03-04 18:56:43.781045
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-04 18:56:43.781045
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 12:55 PM,2021-03-04 18:56:43.781045
45,St. James Recreational...,30-60 Minutes*,Last Reported Time: 10:18 AM,2021-03-04 18:56:43.781045
46,Starret City,No Wait Time,Last Reported Time: 12:11 PM,2021-03-04 18:56:43.781045
