,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:04 PM,2021-02-11 23:32:01.820361
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:21 PM,2021-02-11 23:32:01.820361
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 4:01 PM,2021-02-11 23:32:01.820361
4,Beach 39th,No Wait Time*,Last Reported Time: 3:00 PM,2021-02-11 23:32:01.820361
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:00 PM,2021-02-11 23:32:01.820361
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
7,Bensonhurst 14th Avenue,0-30 Minutes*,Last Reported Time: 12:09 PM,2021-02-11 23:32:01.820361
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:53 PM,2021-02-11 23:32:01.820361
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 5:20 PM,2021-02-11 23:32:01.820361
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:52 PM,2021-02-11 23:32:01.820361
13,CU Vanderbilt,No Wait Time*,Last Reported Time: 3:41 PM,2021-02-11 23:32:01.820361
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
15,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
16,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
18,EY East New York DTC,0-30 Minutes*,Last Reported Time: 12:30 PM,2021-02-11 23:32:01.820361
19,Fort Hamilton,30-60 Minutes,Last Reported Time: 4:05 PM,2021-02-11 23:32:01.820361
20,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
21,Greenbelt Recreational...,0-30 Minutes*,Last Reported Time: 2:31 PM,2021-02-11 23:32:01.820361
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 3:08 PM,2021-02-11 23:32:01.820361
23,Highbridge Pool,0-30 Minutes*,Last Reported Time: 2:13 PM,2021-02-11 23:32:01.820361
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
25,JFK Airport,0-30 Minutes,Last Reported Time: 4:26 PM,2021-02-11 23:32:01.820361
26,Kew Gardens,0-30 Minutes,Last Reported Time: 4:03 PM,2021-02-11 23:32:01.820361
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:55 PM,2021-02-11 23:32:01.820361
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
29,Lefferts,0-30 Minutes,Last Reported Time: 4:09 PM,2021-02-11 23:32:01.820361
30,Lincoln Medical Center,30-60 Minutes*,Last Reported Time: 12:02 PM,2021-02-11 23:32:01.820361
31,Mariners Harbor Library,No Wait Time*,Last Reported Time: 12:09 PM,2021-02-11 23:32:01.820361
32,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
33,Midwood,0-30 Minutes,Last Reported Time: 4:41 PM,2021-02-11 23:32:01.820361
34,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
35,Mt. Loretto,30-60 Minutes,Last Reported Time: 4:06 PM,2021-02-11 23:32:01.820361
36,North Central Bronx Ho...,0-30 Minutes*,Last Reported Time: 11:02 AM,2021-02-11 23:32:01.820361
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
38,Old Broadway,0-30 Minutes,Last Reported Time: 4:45 PM,2021-02-11 23:32:01.820361
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 5:48 PM,2021-02-11 23:32:01.820361
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 12:09 PM,2021-02-11 23:32:01.820361
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 4:13 PM,2021-02-11 23:32:01.820361
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
46,Starret City,No Wait Time,Last Reported Time: 5:07 PM,2021-02-11 23:32:01.820361
47,SY Dyckman Lcdla,30-60 Minutes*,Last Reported Time: 2:18 PM,2021-02-11 23:32:01.820361
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
49,Sydenham,0-30 Minutes*,Last Reported Time: 2:18 PM,2021-02-11 23:32:01.820361
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-11 23:32:01.820361
52,Windsor Park Library,0-30 Minutes,Last Reported Time: 5:03 PM,2021-02-11 23:32:01.820361
53,Woodhull Medical Center,30-60 Minutes*,Last Reported Time: 10:27 AM,2021-02-11 23:32:01.820361
54,Last Reported Time:,,,2021-02-11 23:32:01.820361
55,Last Reported Time:,,,2021-02-11 23:32:01.820361
56,,,,2021-02-11 23:32:01.820361
57,,,,2021-02-11 23:32:01.820361
58,,,,2021-02-11 23:32:01.820361
59,if you require urgent virtual care.,,,2021-02-11 23:32:01.820361
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-11 23:32:01.820361
61,,,,2021-02-11 23:32:01.820361
62,,,,2021-02-11 23:32:01.820361
63,,,,2021-02-11 23:32:01.820361
