,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:35 PM,2021-02-25 22:58:14.534344
1,4101 White Plains Road,0-30 Minutes*,Last Reported Time: 2:08 PM,2021-02-25 22:58:14.534344
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:11 PM,2021-02-25 22:58:14.534344
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 4:24 PM,2021-02-25 22:58:14.534344
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:00 PM,2021-02-25 22:58:14.534344
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:52 PM,2021-02-25 22:58:14.534344
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 4:09 PM,2021-02-25 22:58:14.534344
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:19 PM,2021-02-25 22:58:14.534344
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 4:36 PM,2021-02-25 22:58:14.534344
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 12:54 PM,2021-02-25 22:58:14.534344
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 12:54 PM,2021-02-25 22:58:14.534344
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 3:26 PM,2021-02-25 22:58:14.534344
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
19,EY East New York DTC,30-60 Minutes*,Last Reported Time: 2:21 PM,2021-02-25 22:58:14.534344
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 5:35 PM,2021-02-25 22:58:14.534344
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 1:43 PM,2021-02-25 22:58:14.534344
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
23,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:17 PM,2021-02-25 22:58:14.534344
24,Highbridge Pool,0-30 Minutes*,Last Reported Time: 3:17 PM,2021-02-25 22:58:14.534344
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
26,JFK Airport,0-30 Minutes,Last Reported Time: 4:10 PM,2021-02-25 22:58:14.534344
27,Kew Gardens,0-30 Minutes,Last Reported Time: 5:29 PM,2021-02-25 22:58:14.534344
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:55 PM,2021-02-25 22:58:14.534344
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
30,Lefferts,0-30 Minutes*,Last Reported Time: 2:57 PM,2021-02-25 22:58:14.534344
31,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 4:02 PM,2021-02-25 22:58:14.534344
32,Mariners Harbor Library,0-30 Minutes*,Last Reported Time: 12:08 PM,2021-02-25 22:58:14.534344
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
34,Midwood,0-30 Minutes,Last Reported Time: 4:33 PM,2021-02-25 22:58:14.534344
35,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-02-25 22:58:14.534344
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
38,Old Broadway,0-30 Minutes,Last Reported Time: 4:32 PM,2021-02-25 22:58:14.534344
39,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 5:48 PM,2021-02-25 22:58:14.534344
41,Red Hook Recreational ...,No Wait Time*,Last Reported Time: 3:55 PM,2021-02-25 22:58:14.534344
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 5:31 PM,2021-02-25 22:58:14.534344
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
46,Starret City,No Wait Time,Last Reported Time: 5:21 PM,2021-02-25 22:58:14.534344
47,SY Dyckman Lcdla,0-30 Minutes*,Last Reported Time: 2:45 PM,2021-02-25 22:58:14.534344
48,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
49,Sydenham,0-30 Minutes*,Last Reported Time: 2:06 PM,2021-02-25 22:58:14.534344
50,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
51,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
52,Windsor Park Library,30-60 Minutes,Last Reported Time: 4:49 PM,2021-02-25 22:58:14.534344
53,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-25 22:58:14.534344
54,Last Reported Time:,,,2021-02-25 22:58:14.534344
55,Last Reported Time:,,,2021-02-25 22:58:14.534344
56,,,,2021-02-25 22:58:14.534344
57,,,,2021-02-25 22:58:14.534344
58,,,,2021-02-25 22:58:14.534344
59,if you require urgent virtual care.,,,2021-02-25 22:58:14.534344
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-25 22:58:14.534344
61,,,,2021-02-25 22:58:14.534344
62,,,,2021-02-25 22:58:14.534344
63,,,,2021-02-25 22:58:14.534344
