,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:01 PM,2020-12-08 23:45:21.583018
1,4101 White Plains Road,1.5-2 Hours,Last Reported Time: 4:42 PM,2020-12-08 23:45:21.583018
2,57 Cleveland Place,No Wait Time,Last Reported Time: 5:06 PM,2020-12-08 23:45:21.583018
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 4:01 PM,2020-12-08 23:45:21.583018
4,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
5,Beach 39th,1-1.5 Hours,Last Reported Time: 4:14 PM,2020-12-08 23:45:21.583018
6,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 3:00 PM,2020-12-08 23:45:21.583018
7,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
8,Bensonhurst 14th Avenue,1-1.5 Hours,Last Reported Time: 4:09 PM,2020-12-08 23:45:21.583018
9,Brooklyn Army Terminal,0-30 Minutes,Last Reported Time: 5:02 PM,2020-12-08 23:45:21.583018
10,Canarsie Municipal Lot,0-30 Minutes,Last Reported Time: 4:25 PM,2020-12-08 23:45:21.583018
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
12,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 4:04 PM,2020-12-08 23:45:21.583018
13,Coney Island Hospital ...,0-30 Minutes*,Last Reported Time: 3:05 PM,2020-12-08 23:45:21.583018
14,CU Jonathan Williams C...,30-60 Minutes*,Last Reported Time: 3:20 PM,2020-12-08 23:45:21.583018
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
17,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
18,Edward Grant,30-60 Minutes*,Last Reported Time: 3:21 PM,2020-12-08 23:45:21.583018
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 4:03 PM,2020-12-08 23:45:21.583018
20,EY East New York DTC,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
21,Fort Hamilton,0-30 Minutes,Last Reported Time: 4:06 PM,2020-12-08 23:45:21.583018
22,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
23,Greenbelt Recreational...,30-60 Minutes*,Last Reported Time: 3:28 PM,2020-12-08 23:45:21.583018
24,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:04 PM,2020-12-08 23:45:21.583018
25,Highbridge Pool,1-1.5 Hours,Last Reported Time: 4:38 PM,2020-12-08 23:45:21.583018
26,Jacobi Medical Center,0-30 Minutes*,Last Reported Time: 2:11 PM,2020-12-08 23:45:21.583018
27,JFK Airport,No Wait Time,Last Reported Time: 5:25 PM,2020-12-08 23:45:21.583018
28,Kew Gardens,30-60 Minutes*,Last Reported Time: 1:44 PM,2020-12-08 23:45:21.583018
29,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:14 PM,2020-12-08 23:45:21.583018
30,LaGuardia Airport,No Wait Time,Last Reported Time: 5:20 PM,2020-12-08 23:45:21.583018
31,Lefferts,30-60 Minutes,Last Reported Time: 4:02 PM,2020-12-08 23:45:21.583018
32,Lincoln Medical Center,0-30 Minutes,Last Reported Time: 4:03 PM,2020-12-08 23:45:21.583018
33,Mariners Harbor Library,No Wait Time,Last Reported Time: 3:59 PM,2020-12-08 23:45:21.583018
34,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
35,Midwood,1-1.5 Hours,Last Reported Time: 4:04 PM,2020-12-08 23:45:21.583018
36,Morrisania Diagnostic ...,30-60 Minutes,Last Reported Time: 4:32 PM,2020-12-08 23:45:21.583018
37,Mt. Loretto,30-60 Minutes*,Last Reported Time: 11:07 AM,2020-12-08 23:45:21.583018
38,North Central Bronx Ho...,0-30 Minutes,Last Reported Time: 4:01 PM,2020-12-08 23:45:21.583018
39,Northern Boulevard,0-30 Minutes*,Last Reported Time: 2:12 PM,2020-12-08 23:45:21.583018
40,Old Broadway,0-30 Minutes*,Last Reported Time: 2:37 PM,2020-12-08 23:45:21.583018
41,Queens Hospital Center,30-60 Minutes,Last Reported Time: 5:39 PM,2020-12-08 23:45:21.583018
42,Rain Boston Road Senio...,0-30 Minutes,Last Reported Time: 5:32 PM,2020-12-08 23:45:21.583018
43,Red Hook Recreational ...,0-30 Minutes,Last Reported Time: 5:00 PM,2020-12-08 23:45:21.583018
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
45,St. Albans,No Wait Time,Last Reported Time: 4:59 PM,2020-12-08 23:45:21.583018
46,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
47,St. James Recreational...,1.5-2 Hours,Last Reported Time: 5:50 PM,2020-12-08 23:45:21.583018
48,Starret City,No Wait Time,Last Reported Time: 4:00 PM,2020-12-08 23:45:21.583018
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
51,Sydenham,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-08 23:45:21.583018
54,Windsor Park Library,30-60 Minutes,Last Reported Time: 4:12 PM,2020-12-08 23:45:21.583018
55,Woodhull Medical Center,1-1.5 Hours*,Last Reported Time: 3:34 PM,2020-12-08 23:45:21.583018
