,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:17 PM,2021-03-05 23:34:44.314571
1,4101 White Plains Road,No Wait Time,Last Reported Time: 4:04 PM,2021-03-05 23:34:44.314571
2,57 Cleveland Place,No Wait Time,Last Reported Time: 5:06 PM,2021-03-05 23:34:44.314571
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:31 PM,2021-03-05 23:34:44.314571
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
5,Bellevue Hospital Cent...,No Wait Time*,Last Reported Time: 2:00 PM,2021-03-05 23:34:44.314571
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 11:47 AM,2021-03-05 23:34:44.314571
7,Bensonhurst 14th Avenue,No Wait Time,Last Reported Time: 5:23 PM,2021-03-05 23:34:44.314571
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:36 PM,2021-03-05 23:34:44.314571
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 5:42 PM,2021-03-05 23:34:44.314571
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 3:02 PM,2021-03-05 23:34:44.314571
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 3:02 PM,2021-03-05 23:34:44.314571
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 1:58 PM,2021-03-05 23:34:44.314571
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
19,EY East New York DTC,30-60 Minutes*,Last Reported Time: 2:01 PM,2021-03-05 23:34:44.314571
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 4:54 PM,2021-03-05 23:34:44.314571
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-05 23:34:44.314571
