,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:21 PM,2021-03-12 23:35:14.409406
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:49 PM,2021-03-12 23:35:14.409406
3,Bay Ridge 5th Avenue,1-1.5 Hours,Last Reported Time: 4:47 PM,2021-03-12 23:35:14.409406
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
5,Bellevue Hospital Cent...,30-60 Minutes*,Last Reported Time: 2:00 PM,2021-03-12 23:35:14.409406
6,Belvis Diagnostic & Tr...,No Wait Time*,Last Reported Time: 1:54 PM,2021-03-12 23:35:14.409406
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 4:50 PM,2021-03-12 23:35:14.409406
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 4:20 PM,2021-03-12 23:35:14.409406
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
10,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 4:44 PM,2021-03-12 23:35:14.409406
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 2:40 PM,2021-03-12 23:35:14.409406
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:40 PM,2021-03-12 23:35:14.409406
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
16,Cumberland Dtc,No Wait Time*,Last Reported Time: 10:00 AM,2021-03-12 23:35:14.409406
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 2:33 PM,2021-03-12 23:35:14.409406
20,Fort Hamilton,30-60 Minutes*,Last Reported Time: 2:54 PM,2021-03-12 23:35:14.409406
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
23,Harlem Hospital Center,No Wait Time*,Last Reported Time: 2:31 PM,2021-03-12 23:35:14.409406
24,Highbridge Pool,30-60 Minutes*,Last Reported Time: 2:13 PM,2021-03-12 23:35:14.409406
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
26,JFK Airport,0-30 Minutes,Last Reported Time: 4:45 PM,2021-03-12 23:35:14.409406
27,Kew Gardens,30-60 Minutes*,Last Reported Time: 9:20 AM,2021-03-12 23:35:14.409406
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 4:02 PM,2021-03-12 23:35:14.409406
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
30,Lefferts,0-30 Minutes*,Last Reported Time: 3:58 PM,2021-03-12 23:35:14.409406
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:00 PM,2021-03-12 23:35:14.409406
32,Mariners Harbor Library,0-30 Minutes,Last Reported Time: 4:37 PM,2021-03-12 23:35:14.409406
33,Metropolitan Hospital ...,No Wait Time*,Last Reported Time: 11:56 AM,2021-03-12 23:35:14.409406
34,Midwood,0-30 Minutes,Last Reported Time: 4:37 PM,2021-03-12 23:35:14.409406
35,Morrisania Diagnostic ...,30-60 Minutes*,Last Reported Time: 9:50 AM,2021-03-12 23:35:14.409406
36,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
37,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
38,Old Broadway,No Wait Time,Last Reported Time: 5:11 PM,2021-03-12 23:35:14.409406
39,Queens Hospital Center,30-60 Minutes*,Last Reported Time: 12:08 PM,2021-03-12 23:35:14.409406
40,Rain Boston Road Senio...,No Wait Time,Last Reported Time: 5:35 PM,2021-03-12 23:35:14.409406
41,Red Hook Recreational ...,No Wait Time,Last Reported Time: 4:00 PM,2021-03-12 23:35:14.409406
42,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
43,St. Albans,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
44,St. George Ferry Termi...,0-30 Minutes,Last Reported Time: 4:09 PM,2021-03-12 23:35:14.409406
45,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-03-12 23:35:14.409406
46,Starret City,No Wait Time,Last Reported Time: 4:39 PM,2021-03-12 23:35:14.409406
