,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
2,57 Cleveland Place,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
3,Bay Ridge 5th Avenue,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
4,Beach 39th,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
5,Bellevue Hospital Cent...,1-1.5 Hours,Last Reported Time: 8:09 AM,2021-02-24 13:48:39.651036
6,Belvis Diagnostic & Tr...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 8:12 AM,2021-02-24 13:48:39.651036
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
10,Co-op City Retail Space,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
12,CU Homecrest,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
13,CU Jonathan Williams C...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
16,Cumberland Dtc,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
19,EY East New York DTC,0-30 Minutes,Last Reported Time: 8:08 AM,2021-02-24 13:48:39.651036
20,Fort Hamilton,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
21,Gouverneur Healthcare,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
22,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
23,Harlem Hospital Center,0-30 Minutes,Last Reported Time: 8:15 AM,2021-02-24 13:48:39.651036
24,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
27,Kew Gardens,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
28,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 8:17 AM,2021-02-24 13:48:39.651036
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
30,Lefferts,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 8:01 AM,2021-02-24 13:48:39.651036
32,Mariners Harbor Library,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
34,Midwood,No Wait Time,Last Reported Time: 8:18 AM,2021-02-24 13:48:39.651036
35,Morrisania Diagnostic ...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
36,Mt. Loretto,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
37,North Central Bronx Ho...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
38,Northern Boulevard,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
39,Old Broadway,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
40,Queens Hospital Center,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
41,Rain Boston Road Senio...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
42,Red Hook Recreational ...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
43,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
44,St. Albans,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
45,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
46,St. James Recreational...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
47,Starret City,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
48,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
49,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
50,Sydenham,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
51,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
52,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
53,Windsor Park Library,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
54,Woodhull Medical Center,Not Reported Yet,Last Reported Time:,2021-02-24 13:48:39.651036
55,Last Reported Time:,,,2021-02-24 13:48:39.651036
56,,,,2021-02-24 13:48:39.651036
57,,,,2021-02-24 13:48:39.651036
58,,,,2021-02-24 13:48:39.651036
59,if you require urgent virtual care.,,,2021-02-24 13:48:39.651036
60,Do you want to speak with a medical provider? Visit ExpressCare.nyc or call 631-397-2273,,,2021-02-24 13:48:39.651036
61,,,,2021-02-24 13:48:39.651036
62,,,,2021-02-24 13:48:39.651036
63,,,,2021-02-24 13:48:39.651036
