,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:18 PM,2021-02-10 23:44:46.757962
1,4101 White Plains Road,No Wait Time*,Last Reported Time: 3:26 PM,2021-02-10 23:44:46.757962
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:05 PM,2021-02-10 23:44:46.757962
3,Bay Ridge 5th Avenue,No Wait Time,Last Reported Time: 4:44 PM,2021-02-10 23:44:46.757962
4,Beach 39th,0-30 Minutes,Last Reported Time: 4:03 PM,2021-02-10 23:44:46.757962
5,Bellevue Hospital Cent...,0-30 Minutes*,Last Reported Time: 2:03 PM,2021-02-10 23:44:46.757962
6,Belvis Diagnostic & Tr...,1-1.5 Hours*,Last Reported Time: 1:47 PM,2021-02-10 23:44:46.757962
7,Bensonhurst 14th Avenue,0-30 Minutes,Last Reported Time: 4:50 PM,2021-02-10 23:44:46.757962
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 3:57 PM,2021-02-10 23:44:46.757962
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-02-10 23:44:46.757962
10,Co-op City Retail Space,0-30 Minutes*,Last Reported Time: 3:01 PM,2021-02-10 23:44:46.757962
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-02-10 23:44:46.757962
12,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:22 PM,2021-02-10 23:44:46.757962
13,CU Vanderbilt,No Wait Time*,Last Reported Time: 9:12 AM,2021-02-10 23:44:46.757962
14,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-02-10 23:44:46.757962
15,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 1:42 PM,2021-02-10 23:44:46.757962
16,Edward Grant,30-60 Minutes,Last Reported Time: 4:06 PM,2021-02-10 23:44:46.757962
17,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-02-10 23:44:46.757962
18,EY East New York DTC,1-1.5 Hours*,Last Reported Time: 2:27 PM,2021-02-10 23:44:46.757962
19,Fort Hamilton,0-30 Minutes,Last Reported Time: 4:13 PM,2021-02-10 23:44:46.757962
20,Gouverneur Healthcare,0-30 Minutes*,Last Reported Time: 1:31 PM,2021-02-10 23:44:46.757962
21,Greenbelt Recreational...,30-60 Minutes,Last Reported Time: 4:09 PM,2021-02-10 23:44:46.757962
22,Harlem Hospital Center,0-30 Minutes*,Last Reported Time: 2:08 PM,2021-02-10 23:44:46.757962
23,Highbridge Pool,Not Reported Yet,Last Reported Time:,2021-02-10 23:44:46.757962
24,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-02-10 23:44:46.757962
25,JFK Airport,0-30 Minutes,Last Reported Time: 4:00 PM,2021-02-10 23:44:46.757962
26,Kew Gardens,No Wait Time,Last Reported Time: 5:56 PM,2021-02-10 23:44:46.757962
27,Kings County Hospital ...,0-30 Minutes,Last Reported Time: 5:47 PM,2021-02-10 23:44:46.757962
28,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-02-10 23:44:46.757962
