,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:09 PM,2021-03-15 22:15:11.710602
1,4101 White Plains Road,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:00 PM,2021-03-15 22:15:11.710602
3,Bay Ridge 5th Avenue,0-30 Minutes,Last Reported Time: 4:13 PM,2021-03-15 22:15:11.710602
4,Beach 39th,0-30 Minutes,Last Reported Time: 4:59 PM,2021-03-15 22:15:11.710602
5,Bellevue Hospital Cent...,No Wait Time*,Last Reported Time: 2:43 PM,2021-03-15 22:15:11.710602
6,Belvis Diagnostic & Tr...,0-30 Minutes*,Last Reported Time: 1:56 PM,2021-03-15 22:15:11.710602
7,Bensonhurst 14th Avenue,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
8,Canarsie Municipal Lot,No Wait Time,Last Reported Time: 5:31 PM,2021-03-15 22:15:11.710602
9,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
10,Co-op City Retail Space,No Wait Time,Last Reported Time: 5:47 PM,2021-03-15 22:15:11.710602
11,Coney Island Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
12,CU Homecrest,0-30 Minutes*,Last Reported Time: 2:46 PM,2021-03-15 22:15:11.710602
13,CU Jonathan Williams C...,0-30 Minutes*,Last Reported Time: 2:46 PM,2021-03-15 22:15:11.710602
14,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
15,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
16,Cumberland Dtc,0-30 Minutes*,Last Reported Time: 10:10 AM,2021-03-15 22:15:11.710602
17,Edward Grant,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
18,Elmhurst Hospital Cent...,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
19,EY East New York DTC,0-30 Minutes*,Last Reported Time: 3:15 PM,2021-03-15 22:15:11.710602
20,Fort Hamilton,0-30 Minutes,Last Reported Time: 5:07 PM,2021-03-15 22:15:11.710602
21,Gouverneur Healthcare,No Wait Time*,Last Reported Time: 12:11 PM,2021-03-15 22:15:11.710602
22,Greenbelt Recreational...,0-30 Minutes,Last Reported Time: 4:17 PM,2021-03-15 22:15:11.710602
23,Harlem Hospital Center,No Wait Time*,Last Reported Time: 2:03 PM,2021-03-15 22:15:11.710602
24,Highbridge Pool,No Wait Time*,Last Reported Time: 11:03 AM,2021-03-15 22:15:11.710602
25,Jacobi Medical Center,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
26,JFK Airport,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
27,Kew Gardens,No Wait Time,Last Reported Time: 4:38 PM,2021-03-15 22:15:11.710602
28,Kings County Hospital ...,0-30 Minutes*,Last Reported Time: 12:16 PM,2021-03-15 22:15:11.710602
29,LaGuardia Airport,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
30,Lefferts,0-30 Minutes,Last Reported Time: 5:27 PM,2021-03-15 22:15:11.710602
31,Lincoln Medical Center,No Wait Time,Last Reported Time: 4:04 PM,2021-03-15 22:15:11.710602
32,Mariners Harbor Library,No Wait Time,Last Reported Time: 3:56 PM,2021-03-15 22:15:11.710602
33,Metropolitan Hospital ...,Not Reported Yet,Last Reported Time:,2021-03-15 22:15:11.710602
34,Midwood,No Wait Time,Last Reported Time: 4:12 PM,2021-03-15 22:15:11.710602
