,Location,Wait,Last Updated,Scrape Timestamp
0,196 Albany,No Wait Time,Last Reported Time: 4:12 PM,2020-12-15 22:12:41.029852
1,4101 White Plains Road,No Wait Time,Last Reported Time: 4:42 PM,2020-12-15 22:12:41.029852
2,57 Cleveland Place,No Wait Time,Last Reported Time: 4:24 PM,2020-12-15 22:12:41.029852
3,Bathgate Contract Post...,No Wait Time,Last Reported Time: 4:10 PM,2020-12-15 22:12:41.029852
4,Bay Ridge 5th Avenue,No Wait Time*,Last Reported Time: 2:35 PM,2020-12-15 22:12:41.029852
5,Beach 39th,30-60 Minutes,Last Reported Time: 3:45 PM,2020-12-15 22:12:41.029852
6,Bellevue Hospital Cent...,1-1.5 Hours*,Last Reported Time: 2:07 PM,2020-12-15 22:12:41.029852
7,Belvis Diagnostic & Tr...,1-1.5 Hours*,Last Reported Time: 1:53 PM,2020-12-15 22:12:41.029852
8,Bensonhurst 14th Avenue,1-1.5 Hours,Last Reported Time: 5:00 PM,2020-12-15 22:12:41.029852
9,Brooklyn Army Terminal,0-30 Minutes*,Last Reported Time: 2:24 PM,2020-12-15 22:12:41.029852
10,Canarsie Municipal Lot,0-30 Minutes,Last Reported Time: 5:04 PM,2020-12-15 22:12:41.029852
11,CI Ida G Israel Chc,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
12,Co-op City Retail Space,0-30 Minutes,Last Reported Time: 4:40 PM,2020-12-15 22:12:41.029852
13,Coney Island Hospital ...,30-60 Minutes*,Last Reported Time: 2:32 PM,2020-12-15 22:12:41.029852
14,CU Jonathan Williams C...,1-1.5 Hours*,Last Reported Time: 3:19 PM,2020-12-15 22:12:41.029852
15,CU Vanderbilt,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
16,CU Woodside Houses CHC,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
17,Cumberland Dtc,No Wait Time*,Last Reported Time: 2:50 PM,2020-12-15 22:12:41.029852
18,Edward Grant,30-60 Minutes*,Last Reported Time: 10:34 AM,2020-12-15 22:12:41.029852
19,Elmhurst Hospital Cent...,30-60 Minutes,Last Reported Time: 4:33 PM,2020-12-15 22:12:41.029852
20,EY East New York DTC,30-60 Minutes*,Last Reported Time: 2:42 PM,2020-12-15 22:12:41.029852
21,Fort Hamilton,1.5-2 Hours,Last Reported Time: 4:04 PM,2020-12-15 22:12:41.029852
22,Gouverneur Healthcare,1-1.5 Hours*,Last Reported Time: 1:51 PM,2020-12-15 22:12:41.029852
23,Greenbelt Recreational...,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
24,Harlem Hospital Center,1-1.5 Hours*,Last Reported Time: 2:01 PM,2020-12-15 22:12:41.029852
25,Highbridge Pool,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
26,Jacobi Medical Center,1-1.5 Hours*,Last Reported Time: 2:05 PM,2020-12-15 22:12:41.029852
27,JFK Airport,No Wait Time*,Last Reported Time: 1:21 PM,2020-12-15 22:12:41.029852
28,Kew Gardens,No Wait Time,Last Reported Time: 4:53 PM,2020-12-15 22:12:41.029852
29,Kings County Hospital ...,30-60 Minutes,Last Reported Time: 4:01 PM,2020-12-15 22:12:41.029852
30,LaGuardia Airport,0-30 Minutes,Last Reported Time: 4:05 PM,2020-12-15 22:12:41.029852
31,Lefferts,30-60 Minutes,Last Reported Time: 4:32 PM,2020-12-15 22:12:41.029852
32,Lincoln Medical Center,30-60 Minutes,Last Reported Time: 4:15 PM,2020-12-15 22:12:41.029852
33,Mariners Harbor Library,No Wait Time*,Last Reported Time: 3:40 PM,2020-12-15 22:12:41.029852
34,Metropolitan Hospital ...,0-30 Minutes*,Last Reported Time: 1:35 PM,2020-12-15 22:12:41.029852
35,Midwood,1.5-2 Hours,Last Reported Time: 4:32 PM,2020-12-15 22:12:41.029852
36,Morrisania Diagnostic ...,1-1.5 Hours,Last Reported Time: 4:59 PM,2020-12-15 22:12:41.029852
37,Mt. Loretto,30-60 Minutes*,Last Reported Time: 3:37 PM,2020-12-15 22:12:41.029852
38,North Central Bronx Ho...,1-1.5 Hours,Last Reported Time: 4:02 PM,2020-12-15 22:12:41.029852
39,Northern Boulevard,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
40,Old Broadway,No Wait Time*,Last Reported Time: 12:12 PM,2020-12-15 22:12:41.029852
41,Queens Hospital Center,1.5-2 Hours,Last Reported Time: 5:06 PM,2020-12-15 22:12:41.029852
42,Rain Boston Road Senio...,0-30 Minutes,Last Reported Time: 4:59 PM,2020-12-15 22:12:41.029852
43,Red Hook Recreational ...,30-60 Minutes*,Last Reported Time: 11:28 AM,2020-12-15 22:12:41.029852
44,Sorrentino Recreationa...,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
45,St. Albans,0-30 Minutes*,Last Reported Time: 8:56 AM,2020-12-15 22:12:41.029852
46,St. George Ferry Termi...,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
47,St. James Recreational...,1-1.5 Hours*,Last Reported Time: 3:25 PM,2020-12-15 22:12:41.029852
48,Starret City,0-30 Minutes*,Last Reported Time: 12:11 PM,2020-12-15 22:12:41.029852
49,SY Dyckman Lcdla,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
50,SY St. Nicholas Chc,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
51,Sydenham,0-30 Minutes*,Last Reported Time: 1:56 PM,2020-12-15 22:12:41.029852
52,Sydenham Health Center,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
53,Tremont Community Heal...,Not Reported Yet,Last Reported Time:,2020-12-15 22:12:41.029852
54,Windsor Park Library,0-30 Minutes,Last Reported Time: 4:23 PM,2020-12-15 22:12:41.029852
55,Woodhull Medical Center,30-60 Minutes,Last Reported Time: 4:19 PM,2020-12-15 22:12:41.029852
